read_header > 
read_header < err=0
dump_header > 
	code = 'MDTG' version=[0] 
	record_unit_size=[80], base_odometer=[0], trip_cnt=[6]
	offset[0]=[952]
	offset[1]=[13032]
	offset[2]=[17192]
	offset[3]=[70712]
	offset[4]=[105752]
	offset[5]=[145992]
	slack_cnt=[10], slack_unit_size=[24]
	slack[0]=[10-0001-00]
	slack[1]=[1K25MD08000007]
	slack[2]=[00000000]
	slack[3]=[K00000000000]
	slack[4]=[0000000000]
	slack[5]=[##########00000000]
	slack[6]=[K00000000000000]
	slack[7]=[12가3456]
	slack[8]=[1234567890]
	slack[9]=[12가3457]
dump_header < err=0
offset,tripid,approval,serial,vehicle_id,vehicle_type,vehicle_plate,provider_code,driver_code,odometerday,odometer,YYMMDD_HHMMSS,vss_tick,rpm_tick,brake_pressure,latitude,longtitude,true_course,accelx,accely,accelz
11592,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:3],0,0,0,37525656,126889696,310,-6.7,100.0,-9.2
11672,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:4],0,0,0,37525656,126889696,310,-6.7,100.0,-9.6
11752,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:5],0,0,0,37525656,126889696,310,-6.7,100.0,-10.1
11832,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:6],0,0,0,37525656,126889696,310,-6.8,100.0,-10.7
11912,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:7],0,0,0,37525656,126889696,310,-6.7,100.0,-10.8
11992,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:8],0,0,0,37525656,126889696,310,-6.7,100.0,-10.6
12072,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:9],0,0,0,37525656,126889696,310,-6.7,100.0,-11.4
12152,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:10],0,0,0,37525656,126889696,310,-6.7,100.0,-11.3
12232,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:11],0,0,0,37525656,126889696,310,-6.7,100.0,-11.8
12312,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:12],0,0,0,37525656,126889696,310,-6.7,100.0,-12.0
12392,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:13],0,0,0,37525656,126889696,310,-6.7,100.0,-11.9
12472,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:14],0,0,0,37525656,126889696,310,-6.7,100.0,-11.9
12552,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:15],0,0,0,37525656,126889696,310,-6.7,100.0,-11.9
12632,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:16],0,0,0,37525656,126889696,310,-6.8,100.0,-11.9
12712,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:17],0,0,0,37525656,126889696,310,-6.8,100.0,-11.9
12792,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:18],0,0,0,37525656,126889696,310,-6.7,100.0,-11.9
12872,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:19],0,0,0,37525656,126889696,310,-6.8,100.0,-11.9
12952,1,10-0001-00,1K25MD08000007,00000000,31,K00000000000,0000000000,##########00000000,0,0,[2022/10/25_5:52:20],0,0,0,37525656,126889696,310,-6.7,100.0,-12.0
13032,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:21],0,0,0,37525720,126889760,161,-6.7,100.0,-11.9
13112,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:22],0,0,0,37525732,126889792,34,-6.7,100.0,-12.0
13192,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:23],0,0,0,37525732,126889792,41,-6.7,100.0,-12.0
13272,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:24],0,0,0,37525736,126889792,3,-6.7,100.0,-12.0
13352,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:25],0,0,0,37525736,126889792,3,-6.7,100.0,-11.9
13432,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:26],0,0,0,37525736,126889792,3,-6.7,100.0,-12.0
13512,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:27],0,0,0,37525736,126889792,3,-6.7,100.0,-12.0
13592,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:28],0,0,0,37525736,126889792,3,-6.7,100.0,-11.9
13672,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:29],0,0,0,37525736,126889792,3,-6.7,100.0,-11.8
13752,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:30],0,0,0,37525736,126889792,3,-6.7,100.0,-11.9
13832,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:31],0,0,0,37525736,126889792,3,-6.7,100.0,-11.8
13912,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:32],0,0,0,37525736,126889792,3,-6.7,100.0,-11.9
13992,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:33],0,0,0,37525736,126889792,3,-6.7,100.0,-11.9
14072,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:34],0,0,0,37525736,126889792,3,-6.8,100.0,-11.9
14152,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:35],0,0,0,37525736,126889792,3,-6.7,100.0,-9.9
14232,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:36],0,0,0,37525736,126889792,3,-6.6,100.0,-7.8
14312,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:37],0,0,0,37525736,126889792,3,-6.7,100.0,-7.4
14392,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:38],0,0,0,37525736,126889792,3,-6.6,100.0,-7.4
14472,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:39],0,0,0,37525736,126889792,3,-6.6,100.0,-7.4
14552,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:40],0,0,0,37525736,126889792,3,-6.6,100.0,-7.4
14632,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:41],0,0,0,37525736,126889792,3,-6.7,100.0,-7.4
14712,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:42],0,0,0,37525736,126889792,3,-6.6,100.0,-7.4
14792,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:43],0,0,0,37525736,126889792,3,-6.7,100.0,-7.4
14872,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:44],0,0,0,37525736,126889792,3,-6.7,100.0,-7.4
14952,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:45],0,0,0,37525736,126889792,3,-6.6,100.0,-7.6
15032,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:46],0,0,0,37525736,126889792,3,-6.6,100.0,-7.4
15112,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:47],0,0,0,37525736,126889792,3,-6.6,100.0,-7.4
15192,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:48],0,0,0,37525736,126889792,3,-6.7,100.0,-7.7
15272,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:49],0,0,0,37525736,126889792,3,-6.7,100.0,-8.1
15352,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:50],0,0,0,37525736,126889792,3,-6.7,100.0,-8.5
15432,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:51],0,0,0,37525736,126889792,3,-6.7,100.0,-8.8
15512,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:52],0,0,0,37525736,126889792,3,-6.6,100.0,-8.7
15592,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:53],0,0,0,37525736,126889792,3,-6.7,100.0,-9.8
15672,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:54],0,0,0,37525736,126889792,3,-6.7,100.0,-9.7
15752,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:55],0,0,0,37525736,126889792,3,-6.7,100.0,-10.3
15832,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:56],0,0,0,37525736,126889792,3,-6.7,100.0,-10.7
15912,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:57],0,0,0,37525736,126889792,3,-6.6,100.0,-10.5
15992,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:58],0,0,0,37525736,126889792,3,-6.7,100.0,-10.6
16072,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:52:59],0,0,0,37525676,126889848,125,-6.7,100.0,-10.7
16152,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:0],0,0,0,37525652,126889864,210,-6.7,100.0,-11.3
16232,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:1],0,0,0,37525652,126889880,209,-6.7,100.0,-11.6
16312,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:2],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
16392,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:3],0,0,0,37525648,126889880,174,-6.7,100.0,-11.9
16472,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:4],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
16552,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:5],0,0,0,37525648,126889880,174,-6.8,100.0,-12.1
16632,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:6],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
16712,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:7],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
16792,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:8],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
16872,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:9],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
16952,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:10],0,0,0,37525648,126889880,174,-6.8,100.0,-12.1
17032,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:11],0,0,0,37525648,126889880,174,-6.8,100.0,-12.0
17112,2,10-0001-00,1K25MD08000007,K00000000000000,31,12가3456,1234567890,##########00000000,0,0,[2022/10/25_5:53:12],0,0,0,37525648,126889880,174,-6.7,100.0,-12.1
17192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:13],0,0,0,37525648,126889880,174,-6.8,100.0,-12.1
17272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:14],0,0,0,37525648,126889880,174,-6.8,100.0,-12.1
17352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:15],0,0,0,37525648,126889880,174,-6.7,100.0,-12.1
17432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:16],0,0,0,37525648,126889880,174,-6.7,100.0,-12.1
17512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:17],0,0,0,37525648,126889880,174,-6.7,100.0,-12.1
17592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:18],0,0,0,37525648,126889880,174,-6.8,100.0,-12.2
17672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:19],0,0,0,37525648,126889880,174,-6.8,100.0,-12.1
17752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:20],0,0,0,37525648,126889880,174,-6.7,100.0,-12.0
17832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:21],0,0,0,37525648,126889880,174,-6.8,100.0,-12.6
17912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:22],0,0,0,37525648,126889880,174,-6.8,100.0,-12.6
17992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:23],0,0,0,37525648,126889880,174,-6.7,100.0,-12.4
18072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:24],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
18152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:25],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
18232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:26],0,0,0,37525648,126889880,174,-6.7,100.0,-12.3
18312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:27],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
18392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:28],0,0,0,37525648,126889880,174,-6.7,100.0,-12.3
18472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:29],0,0,0,37525648,126889880,174,-6.6,100.0,-8.5
18552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:30],0,0,0,37525648,126889880,174,-6.7,100.0,-8.0
18632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:31],0,0,0,37525648,126889880,174,-6.7,100.0,-7.9
18712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:32],0,0,0,37525648,126889880,174,-6.7,100.0,-7.9
18792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:33],0,0,0,37525648,126889880,174,-6.6,100.0,-7.9
18872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:34],0,0,0,37525648,126889880,174,-6.6,100.0,-8.0
18952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:35],0,0,0,37525648,126889880,174,-6.7,100.0,-7.9
19032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:36],0,0,0,37525648,126889880,174,-6.6,100.0,-8.0
19112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:37],0,0,0,37525648,126889880,174,-6.7,100.0,-7.9
19192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:38],0,0,0,37525648,126889880,174,-6.7,100.0,-7.9
19272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:39],0,0,0,37525648,126889880,174,-6.7,100.0,-8.0
19352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:40],0,0,0,37525648,126889880,174,-6.6,100.0,-7.9
19432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:41],0,0,0,37525648,126889880,174,-6.7,100.0,-7.8
19512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:42],0,0,0,37525648,126889880,174,-6.6,100.0,-7.9
19592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:43],0,0,0,37525648,126889880,174,-6.7,100.0,-8.6
19672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:44],0,0,0,37525648,126889880,174,-6.7,100.0,-8.5
19752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:45],0,0,0,37525648,126889880,174,-6.7,100.0,-9.2
19832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:46],0,0,0,37525648,126889880,174,-6.6,100.0,-8.7
19912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:47],0,0,0,37525648,126889880,174,-6.6,100.0,-9.2
19992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:48],0,0,0,37525648,126889880,174,-6.7,100.0,-8.9
20072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:49],0,0,0,37525648,126889880,174,-6.6,100.0,-9.7
20152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:50],0,0,0,37525648,126889880,174,-6.7,100.0,-10.3
20232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:51],0,0,0,37525648,126889880,174,-6.7,100.0,-9.4
20312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:52],0,0,0,37525648,126889880,174,-6.7,100.0,-10.4
20392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:53],0,0,0,37525648,126889880,174,-6.7,100.0,-10.7
20472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:54],0,0,0,37525648,126889880,174,-6.8,100.0,-10.8
20552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:55],0,0,0,37525648,126889880,174,-6.8,100.0,-11.1
20632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:56],0,0,0,37525648,126889880,174,-6.8,100.0,-10.6
20712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:57],0,0,0,37525648,126889880,174,-6.8,100.0,-11.1
20792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:58],0,0,0,37525648,126889880,174,-6.8,100.0,-11.4
20872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:53:59],0,0,0,37525648,126889880,174,-6.8,100.0,-11.9
20952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:0],0,0,0,37525648,126889880,174,-6.8,100.0,-12.2
21032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:1],0,0,0,37525648,126889880,174,-6.7,100.0,-12.3
21112,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:2],0,0,0,37525648,126889880,174,-6.7,100.0,-12.3
21192,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:3],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
21272,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:4],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
21352,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:5],0,0,0,37525648,126889880,174,-6.7,100.0,-12.3
21432,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:6],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
21512,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:7],0,0,0,37525648,126889880,174,-6.7,100.0,-12.4
21592,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:8],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
21672,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:9],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
21752,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:10],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
21832,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:11],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
21912,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:12],0,0,0,37525648,126889880,174,-6.7,100.0,-12.4
21992,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:13],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
22072,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:14],0,0,0,37525648,126889880,174,-6.8,100.0,-12.6
22152,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:15],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
22232,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:16],0,0,0,37525648,126889880,174,-6.8,100.0,-12.4
22312,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:17],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
22392,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:18],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
22472,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:19],0,0,0,37525648,126889880,174,-6.8,100.0,-12.3
22552,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:20],0,0,0,37525648,126889880,174,-6.7,100.0,-12.3
22632,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:21],0,0,0,37525732,126889824,165,-6.7,100.0,-12.3
22712,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:22],0,0,0,37525732,126889824,169,-6.7,100.0,-12.4
22792,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:23],0,0,0,37525724,126889824,305,-6.8,100.0,-12.4
22872,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:25],0,0,0,37525720,126889848,236,-6.8,100.0,-12.3
22952,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:25],0,0,0,37525720,126889848,236,-6.8,100.0,-12.6
23032,3,10-0001-00,1K25MD08000007,K00000000000000,31,12가3457,1234567890,##########00000000,0,0,[2022/10/25_5:54:26],0,0,0,37525720,126889848,236,-6.8,100.0,-12.4
